word,score,scaled_score
beamy,5468,0.49159399442596424
beano,4943,0.44439449788726065
beans,8505,0.7646318439269981
beany,5852,0.526117054751416
beard,5307,0.4771194821540951
beare,6004,0.5397824327969073
bears,8435,0.7583385777218377
beast,5010,0.4504180526836285
beath,5033,0.4524858401510384
beats,8616,0.774611166052324
beaty,5963,0.5360963768767418
beaus,8120,0.7300188797986155
beaut,4896,0.44016901914951
beaux,4240,0.38119212442686323
bebop,3711,0.3336330126764362
becap,4146,0.37274116695136206
becke,4945,0.4445743054931224
becks,7376,0.6631304504180526
bedad,4819,0.4332464263238335
bedel,5722,0.5144295603704037
bedes,9197,0.826845275555156
bedew,5311,0.47747909736581856
bedim,3986,0.3583565584824238
bedye,4551,0.409152207138362
beech,4189,0.3766070304773892
beedi,4167,0.3746291468129102
beefs,7599,0.6831789984716353
beefy,4946,0.4446642092960532
beeps,7784,0.6998112020138452
beers,8082,0.7266025352872426
beery,5429,0.4880877461116605
beets,8263,0.742875123617729
befit,4318,0.38820462105547066
befog,3551,0.319248404207498
begad,4791,0.4307291198417693
began,4499,0.40447720938595705
begar,4642,0.4173334532050706
begat,4695,0.42209835476040636
begem,5401,0.48557043962959634
beget,5945,0.5344781084239864
begin,4306,0.3871257754203003
begot,4318,0.38820462105547066
begum,3479,0.31277533039647576
begun,3827,0.3440618538164164
beige,5522,0.4964487997842309
beigy,5300,0.4764901555335791
being,4510,0.4054661512181965
beins,8317,0.7477299289759957
bekah,4242,0.38137193203272496
belah,4822,0.4335161377326261
belar,5128,0.46102670142947044
belay,5752,0.5171266744583296
belch,4155,0.3735503011777398
belee,7224,0.6494650723725613
belga,4483,0.4030387485390632
belie,5781,0.5197338847433246
belle,5672,0.5099343702238605
bells,8103,0.7284905151487908
belly,5450,0.48997572597320865
belon,4608,0.4142767239054212
below,4142,0.3723815517396386
belts,8229,0.7398183943180796
bemad,4939,0.4440348826755372
bemas,8067,0.7252539782432796
bemix,3994,0.3590757889058707
bemud,4267,0.38361952710599656
bench,4269,0.3837993347118583
bends,7917,0.7117684078036501
bendy,5264,0.473253618628068
benes,9769,0.8782702508316101
benet,6545,0.5884203901825047
benga,4597,0.4132877820731817
benis,8326,0.7485390632023735
benne,5801,0.521531960801942
benni,4562,0.41014114897060144
benny,5579,0.5015733165512901
bento,4781,0.4298300818124607
bents,8343,0.7500674278521982
benty,5690,0.511552638676616
bepat,4696,0.42218825856333725
beray,6101,0.5485031016812011
beres,10004,0.8993976445203632
beret,6780,0.6095477838712577
bergs,8103,0.7284905151487908
berko,4619,0.4152656657376607
berks,8181,0.7355030117773982
berme,5652,0.5081362941652432
berms,8083,0.7266924390901736
berob,4486,0.4033084599478558
berry,5744,0.5164074440348827
berth,4995,0.4490694956396656
beryl,4314,0.3878450058437472
besat,4864,0.4372920974557224
besaw,4202,0.37777577991549044
besee,6907,0.6209655668434775
beses,9338,0.8395217117684078
beset,6114,0.5496718511193024
besit,4671,0.41994066349006565
besom,3943,0.3544906949563967
besot,4487,0.40339836375078664
besti,4242,0.38137193203272496
bests,7912,0.7113188887889957
betas,8172,0.7346938775510204
beted,6294,0.5658545356468578
betel,5947,0.534657916029848
betes,9422,0.8470736312146003
beths,7334,0.6593544906949564
betid,4851,0.43612334801762115
beton,4375,0.3933291378225299
betta,4725,0.4247954688483323
betty,5343,0.48035601905960623
bevel,5572,0.500943989930774
bever,5770,0.5187449429110852
bevor,4143,0.37247145554256944
bevue,4694,0.4220084509574755
bevvy,4226,0.37993347118583115
bewet,5854,0.5262968623572777
bewig,3828,0.3441517576193473
bezel,5474,0.4921334172435494
bezes,8949,0.8045491324283017
bezil,4031,0.3624022296143127
bezzy,4099,0.3685156882136114
bhais,7517,0.6758068866313045
bhaji,2996,0.26935179358086847
bhang,3616,0.3250921513980041
bhats,7534,0.6773352512811291
bhels,7055,0.6342713296772453
bhoot,3863,0.34729839072192753
bhuna,3583,0.3221253259012856
bhuts,6965,0.6261799874134676
biach,4296,0.3862267373909916
biali,4574,0.4112199946057718
bialy,5591,0.5026521621864605
bibbs,6814,0.6126045131709071
bibes,8895,0.7996943270700351
bible,4912,0.4416074799964039
biccy,4383,0.39404836824597683
bicep,5150,0.4630045850939495
bices,8953,0.8049087476400252
biddy,4446,0.3997123078306212
bided,5823,0.5235098444664209
bider,5674,0.5101141778297222
bides,8951,0.8047289400341634
bidet,5727,0.514879079385058
bidis,7508,0.6749977524049268
bidon,3904,0.35098444664209294
bield,4763,0.4282118133597051
biers,7836,0.7044861997662502
biffo,3087,0.2775330396475771
biffs,6649,0.5977703856873146
biffy,3996,0.35925559651173244
bifid,4168,0.37471905061584104
bigae,5242,0.47127573496358893
biggs,7022,0.6313045041805269
biggy,4369,0.3927897150049447
bigha,3564,0.3204171536455992
bight,3611,0.32464263238334984
bigly,4718,0.42416614222781623
bigos,7296,0.6559381461835836
bigot,4072,0.3660882855344781
bijou,3097,0.2784320776768857
biked,5701,0.5125415805088556
biker,5552,0.4991459138721568
bikes,8829,0.7937606760765981
bikie,4955,0.445473343522431
bilbo,3766,0.33857772183763374
bilby,4675,0.4203002787017891
biled,6281,0.5646857862087566
biles,9409,0.8459048817764991
bilge,5077,0.4564416074799964
bilgy,4855,0.4364829632293446
bilks,7586,0.6820102490335341
bills,7857,0.7063741796277982
billy,5204,0.46785939045221614
bimah,4238,0.3810123168210015
bimas,7821,0.7031376427222872
bimbo,3428,0.3081902364470017
binal,4798,0.4313584464622853
bindi,4001,0.3597051155263868
binds,7671,0.6896520722826576
biner,6246,0.5615391531061764
bines,9523,0.8561539153106177
binge,5191,0.4666906410141149
bingo,4060,0.36500943989930773
bings,7622,0.6852467859390452
bingy,4969,0.4467319967634631
binit,4856,0.4365728670322755
binks,7700,0.6922592825676526
bints,8097,0.7279510923312056
biogs,7649,0.6876741886181785
biome,5198,0.46731996763463096
biont,4789,0.4305493122359076
biota,4853,0.4363031556234829
biped,5796,0.5210824417872876
bipod,4169,0.37480895441877193
birch,4258,0.3828103928796188
birds,7906,0.7107794659714106
birks,7935,0.7133866762564056
birle,5775,0.5191944619257395
birls,8206,0.7377506068506697
biros,8131,0.731007821630855
birrs,8151,0.7328058976894722
birse,5519,0.4961790883754383
birsy,5297,0.4762204441247865
birth,4749,0.426953160118673
bises,9092,0.8174053762474153
bisks,7269,0.6535107435044503
bisom,3697,0.3323743594354041
bison,4045,0.36366088285534476
biter,5899,0.5303425334891666
bites,9176,0.8249572956936079
bitos,7549,0.6786838083250921
bitou,3666,0.32958734154454733
bitsy,4715,0.4238964308190236
bitte,5319,0.47819832778926546
bitts,7750,0.6967544727141958
bitty,5097,0.45823968353861366
bivia,4087,0.36743684257844106
bivvy,3980,0.35781713566483864
bizes,8703,0.7824327969073092
bizzo,2944,0.26467679582846354
bizzy,3853,0.3463993526926189
blabs,7032,0.6322035422098354
black,3503,0.3149330216668165
blade,4830,0.434235368156073
blads,7261,0.6527915130810034
blady,4608,0.4142767239054212
blaer,5836,0.5246785939045222
blaes,9113,0.8192933561089634
blaff,3155,0.2836464982468758
blags,7212,0.648386226737391
blahs,7025,0.6315742155893195
blain,4250,0.3820911624561719
blame,4761,0.42803200575384337
blams,7192,0.6465881506787737
bland,4448,0.39989211543648295
blank,3883,0.3490964667805448
blare,5075,0.4562617998741347
blart,4282,0.38496808414995953
blase,4874,0.438191135485031
blash,3722,0.3346219545086757
blast,4081,0.3668974197608559
blate,5256,0.47253438820462107
blats,7687,0.6910905331295514
blatt,4463,0.4012406724804459
blaud,4063,0.36527915130810035
blawn,3498,0.3144835026521622
blaws,6918,0.621954508675717
blays,6898,0.6201564326170997
blaze,4485,0.4032185561449249
bleak,3817,0.3431628157871078
blear,4233,0.3805627978063472
bleat,4286,0.385327699361683
blebs,6679,0.6004674997752405
blech,3260,0.2930863975546166
bleed,5632,0.5063382181066259
bleep,4957,0.44565315112829273
blees,8760,0.7875573136743684
blend,4095,0.36815607300188796
blent,3999,0.35952530792052506
blert,3929,0.35323204171536454
bless,6952,0.6250112379753664
blest,3728,0.3351613773262609
blets,7334,0.6593544906949564
bleys,6545,0.5884203901825047
blimp,3201,0.2877820731816956
blimy,4351,0.39117144655218916
blind,4260,0.38299020048548055
bling,3581,0.3219455182954239
blini,3718,0.33426233929695226
blink,3695,0.3321945518295424
blins,7388,0.6642092960532231
bliny,4735,0.42569450687764093
blips,7020,0.6311246965746651
bliss,7117,0.6398453654589589
blist,3893,0.3499955048098535
blite,5068,0.4556324732536186
blits,7499,0.6741886181785489
blitz,3581,0.3219455182954239
blive,4326,0.38892385147891756
bloat,4393,0.39494740627528546
blobs,6786,0.610087206688843
block,3257,0.29281668614582396
blocs,6950,0.6248314303695046
blogs,6966,0.6262698912163984
bloke,4613,0.41472624292007554
blond,4202,0.37777577991549044
blood,4112,0.36968443765171266
blook,3547,0.3188887889957745
bloom,3472,0.31214600377595975
bloop,3437,0.30899937067337946
blore,4829,0.43414546435314216
blots,7441,0.6689741976085588
blown,3252,0.29236716713116967
blows,6672,0.5998381731547244
blowy,4019,0.3613233839791423
blubs,6463,0.5810482783421739
blude,4261,0.3830801042884114
bluds,6692,0.6016362492133417
bludy,4039,0.3631214600377596
blued,5416,0.4869189966735593
bluer,5267,0.47352333003686053
blues,8544,0.7681380922413018
bluet,5320,0.47828823159219636
bluey,5891,0.5296233030657197
bluff,2586,0.23249123437921423
bluid,3973,0.35718780904432257
blume,4192,0.3768767418861818
blunk,3314,0.29794120291288323
blunt,3783,0.34010608648745844
blurb,3046,0.2738469837274117
blurs,6937,0.6236626809314034
blurt,3713,0.3338128202822979
blush,3153,0.2834666906410141
blype,3755,0.3375887800053942
boabs,8428,0.7577092511013216
boaks,8686,0.7809044322574845
board,5774,0.5191045581228086
boars,8902,0.8003236536905511
boart,5678,0.5104737930414457
boast,5477,0.492403128652342
boats,9083,0.8165962420210375
bobac,4535,0.4077137462914681
bobak,4665,0.41940124067248047
bobas,8358,0.7514159848961611
bobby,4874,0.438191135485031
bobol,4506,0.40510653600647306
bobos,7981,0.7175222511912254
bocca,4478,0.4025892295244089
bocce,5318,0.47810842398633463
bocci,4079,0.36671761215499415
boche,5147,0.46273487368515687
bocks,7843,0.7051155263867661
boded,6536,0.587611255956127
bodes,9664,0.8688303515238694
bodge,5332,0.4793670772273667
bodhi,3906,0.35116425424795467
bodle,5681,0.5107435044502382
boeps,8251,0.7417962779825586
boets,8730,0.7848601995864425
boeuf,4366,0.39252000359615213
boffo,3800,0.3416344511372831
boffs,7362,0.6618717971770206
bogan,4966,0.44646228535467053
bogey,6983,0.6277982558662232
boggy,5082,0.45689112649465075
bogie,5762,0.5180257124876382
bogle,5653,0.508226197968174
bogue,5283,0.4749617908837544
bogus,7714,0.6935179358086847
bohea,6123,0.5504809853456801
bohos,7767,0.6982828373640205
boils,8769,0.7883664479007462
boing,4977,0.44745122718691
boink,5091,0.4577002607210285
boite,6464,0.5811381821451047
boked,6414,0.5766429919985615
bokeh,5959,0.5357367616650184
bokes,9542,0.8578620875663041
bokos,7915,0.7115886001977884
bolar,5595,0.5030117773981839
bolas,8872,0.7976265396026252
bolds,8270,0.7435044502382451
boles,10122,0.9100062932662052
bolix,4799,0.4314483502652162
bolls,8570,0.7704755911175043
bolos,8495,0.7637328058976894
bolts,8696,0.7818034702867931
bolus,8200,0.7372111840330846
bomas,8534,0.7672390542119931
bombe,5272,0.4739728490515149
bombo,4141,0.3722916479367077
bombs,7703,0.6925289939764452
bonce,5888,0.5293535916569271
bonds,8384,0.7537534837723636
boned,7108,0.6390362312325811
boner,6959,0.6256405645958824
bones,10236,0.9202553268003236
boney,7583,0.6817405376247415
bongo,4773,0.4291108513890138
bongs,8335,0.7493481974287513
bonie,6362,0.5719679942461566
bonks,8413,0.7563606940573586
bonne,6268,0.5635170367706553
bonny,6046,0.5435583925200036
bonus,8314,0.747460217567203
bonza,4768,0.42866133237435944
bonze,5608,0.5041805268362852
booai,5343,0.48035601905960623
booay,6360,0.5717881866402948
boobs,8182,0.735592915580329
booby,5529,0.4970781264047469
boody,5758,0.5176660972759147
booed,7135,0.6414636339117145
boofy,5520,0.4962689921783692
boogy,5709,0.5132608109323025
boohs,8175,0.734963588959813
books,8440,0.758788096736492
booky,5787,0.5202733075609098
bools,8711,0.7831520273307561
booms,8342,0.7499775240492673
boomy,5689,0.5114627348736852
boong,4919,0.4422368066169199
boons,8726,0.784500584374719
boord,5528,0.4969882226018161
boors,8656,0.7782073181695586
boose,6024,0.5415805088555246
boost,5231,0.47028679313134947
booth,5254,0.47235458059875934
boots,8837,0.794479906500045
booty,6184,0.5559651173244629
booze,5635,0.5066079295154186
boozy,5413,0.4866492852647667
boppy,5079,0.45662141508585813
borak,5528,0.4969882226018161
boral,5746,0.5165872516407444
boras,9221,0.8290029668254967
borax,5341,0.4801762114537445
borde,6188,0.5563247325361863
bords,8619,0.7748808774611166
bored,7343,0.6601636249213342
boree,8040,0.7228265755641463
borel,6996,0.6289670053043244
borer,7194,0.6467679582846354
bores,10471,0.9413827204890767
borgo,5008,0.4502382450777668
boric,5205,0.467949294255147
borks,8648,0.7774880877461117
borms,8550,0.768677515058887
borna,5663,0.5091252359974827
borne,6503,0.5846444304594084
boron,5424,0.4876382270970062
borts,9045,0.8131798975096647
borty,6392,0.5746651083340826
bortz,5127,0.4609367976265396
bosie,5931,0.5332194551829542
bosks,7982,0.7176121549941562
bosky,5329,0.47909736581857415
bosom,4410,0.3964757709251101
boson,4758,0.4277622943450508
bossy,5344,0.48044592286253707
bosun,4463,0.4012406724804459
botas,8639,0.7766789535197339
botch,4389,0.394587791063562
botel,6414,0.5766429919985615
botes,9889,0.8890587071833138
bothy,5148,0.46282477748808776
botte,6032,0.5422997392789715
botts,8463,0.7608558842039018
botty,5810,0.5223410950283197
bouge,5608,0.5041805268362852
bough,4456,0.40061134585992986
bouks,8117,0.7297491683898228
boule,5957,0.5355569540591567
boult,5164,0.46426323833498157
bound,5275,0.4742425604603075
bouns,8403,0.7554616560280499
bourd,5205,0.467949294255147
bourg,4526,0.4069046120650904
bourn,4913,0.4416973837993347
bouse,5701,0.5125415805088556
bousy,5479,0.4925829362582037
bouts,8514,0.7654409781533759
bovid,4943,0.44439449788726065
bowat,5071,0.4559021846624112
bowed,6417,0.5769127034073541
bowel,6070,0.5457160837903443
bower,6268,0.5635170367706553
bowes,9545,0.8581317989750966
bowet,6321,0.5682819383259912
bowie,5671,0.5098444664209296
bowls,7993,0.7186010968263957
bowne,5577,0.5013935089454284
bowrs,7938,0.7136563876651982
bowse,5306,0.4770295783511643
boxed,6279,0.5645059786028949
boxen,5987,0.5382540681470827
boxer,6130,0.5511103119661962
boxes,9407,0.8457250741706375
boxla,4584,0.4121190326350805
boxty,5328,0.47900746201564326
boyar,4960,0.4459228625370853
boyau,4354,0.3914411579609817
boyed,6359,0.571698282837364
boyfs,7397,0.6650184302796008
boygs,7586,0.6820102490335341
boyla,4664,0.4193113368695496
boyos,7860,0.7066438910365909
boysy,5026,0.45185651353052236
bozos,7789,0.7002607210284995
braai,4436,0.3988132698013126
brace,5008,0.4502382450777668
brach,3856,0.3466690641014115
brack,3746,0.3367796457790165
bract,4215,0.37894452935359163
brads,7504,0.6746381371932033
braes,9356,0.8411399802211633
brags,7455,0.6702328508495909
braid,4785,0.43018969702418414
brail,4438,0.3989930774071743
brain,4493,0.4039377865683718
brake,5102,0.458689202553268
braks,7533,0.6772453474781983
braky,4880,0.4387305583026162
brame,5004,0.4498786298660433
brand,4691,0.4217387395486829
brane,5388,0.4844016901914951
brank,4126,0.37094309089274474
brans,7819,0.7029578351164254
brant,4595,0.41310797446731995
brash,3965,0.35646857862087566
brass,7548,0.6785939045221613
brast,4324,0.38874404387305583
brats,7930,0.7129371572417513
brava,3917,0.3521531960801942
brave,4757,0.4276723905421199
bravi,3518,0.31628157871077944
bravo,3626,0.32599118942731276
brawl,3686,0.3313854176031646
brawn,3741,0.33633012676436214
braws,7161,0.643801132787917
braxy,4392,0.39485750247235457
brays,7141,0.6420030567292997
braza,3888,0.34954598579519913
braze,4728,0.42506518025712486
bread,4625,0.4158050885552459
break,4060,0.36500943989930773
bream,3985,0.3582666546794929
brede,4720,0.42434594983367796
breds,7151,0.6429020947586083
breed,5875,0.5281848422188259
breem,5235,0.4706464083430729
breer,5726,0.5147891755821271
brees,9003,0.8094039377865684
breid,4432,0.39845365458958915
breis,7560,0.6796727501573316
breme,4651,0.41814258743144833
brens,7466,0.6712217926818305
brent,4242,0.38137193203272496
brere,4965,0.44637238155173964
brers,7396,0.66492852647667
breve,4404,0.3959363481075249
brews,6808,0.6120650903533219
breys,6788,0.6102670142947046
briar,4641,0.4172435494021397
bribe,4656,0.4185921064461027
brick,3558,0.319877730828014
bride,4885,0.43918007731727055
brief,5300,0.4764901555335791
brier,5891,0.5296233030657197
bries,9168,0.824238065270161
brigs,7267,0.6533309358985885
briki,3675,0.3303964757709251
briks,7345,0.6603434325271959
brill,4141,0.3722916479367077
brims,7247,0.6515328598399712
brine,5200,0.4674997752404927
bring,3824,0.34379214240762385
brink,3938,0.35404117594174234
brins,7631,0.686055920165423
briny,4978,0.4475411309898409
brios,7541,0.6779645779016452
brise,4929,0.4431358446462285
brisk,3667,0.3296772453474782
briss,7360,0.6616919895711588
brith,4159,0.37390991638946325
brits,7742,0.6960352422907489
britt,4518,0.4061853816416434
brize,4540,0.40816326530612246
broad,4732,0.4254247954688483
broch,3610,0.32455272858041895
brock,3500,0.3146633102580239
brods,7258,0.6525218016722107
brogh,3626,0.32599118942731276
brogs,7209,0.6481165153285984
broil,4192,0.3768767418861818
broke,4856,0.4365728670322755
brome,4758,0.4277622943450508
bromo,3627,0.32608109323024365
bronc,3750,0.33713926099073993
